country_code,year,total_population,male_population,female_population,working_age_population_ratio,mortality_rate,life_expectancy,life_expectancy_male,life_expectancy_female,fertility_rate
COL,2006,42691084.0,21153219.0,21537865.0,53.7823960554323,18.3,73.497,69.986,77.093,2.241
COM,2006,604753.0,300233.0,304520.0,94.0210782976949,52.9,61.229,59.651,62.913,4.934
CPV,2006,490728.0,244737.0,245991.0,69.6582481978945,24.1,71.341,67.425,75.007,2.555
CRI,2006,4321340.0,2142452.0,2178888.0,50.6380436233808,9.6,79.049,76.388,81.658,1.937
CUB,2006,11278550.0,5628734.0,5649816.0,43.5772856992642,5.4,77.406,75.285,79.635,1.402
CUW,2006,141239.0,64953.0,76286.0,50.2526568866289,,73.978,70.663,77.06,2.1
CYM,2006,48232.0,23722.0,24510.0,32.0439115199299,,75.0,72.388,77.766,1.665
CYP,2006,1054418.0,534596.0,519822.0,42.4094390563105,3.6,79.456,76.9,82.165,1.509
CZE,2006,10238905.0,5007417.0,5231488.0,40.2500196562795,3.3,76.5243902439024,73.5,79.7,1.34
DEU,2006,82376451.0,40098225.0,42278226.0,50.8443822110813,3.8,79.1317073170732,76.4,82.0,1.33
DJI,2006,855764.0,425642.0,430122.0,71.0492862311164,71.6,58.962,56.673,61.339,3.899
DMA,2006,68806.0,34316.0,34490.0,57.7070297279333,19.6,72.007,69.434,74.789,2.074
DNK,2006,5437272.0,2691261.0,2746011.0,51.3208674034087,3.9,78.0951219512195,75.9,80.4,1.85
DOM,2006,9341183.0,4668382.0,4672801.0,59.9702260158107,31.0,71.054,68.302,73.888,2.508
DZA,2006,33623506.0,17264374.0,16359132.0,49.7732743971787,27.9,73.116,72.003,74.283,2.628
ECU,2006,14086131.0,7039369.0,7046762.0,62.2389599111299,18.8,74.01,70.878,77.222,2.753
EGY,2006,82700403.0,41923213.0,40777190.0,61.8838704393503,30.0,68.493,66.085,70.97,3.223
ERI,2006,2703502.0,1325992.0,1377510.0,87.1369487043709,42.1,61.457,59.755,63.115,4.881
ESP,2006,44397319.0,21952718.0,22444601.0,45.0937823233074,3.7,80.8219512195122,77.7,84.1,1.36
EST,2006,1346810.0,626053.0,720757.0,47.1420674043386,5.1,72.6914634146341,67.35,78.3,1.58
ETH,2006,80703490.0,40449674.0,40253816.0,99.5005779580924,70.9,55.402,53.946,56.897,6.047
FIN,2006,5266268.0,2578114.0,2688154.0,50.1492292199594,2.9,79.2146341463415,75.8,82.8,1.84
FJI,2006,890365.0,450646.0,439719.0,56.0576370290394,17.4,66.126,64.102,68.359,2.905
FRA,2006,63622342.0,30796512.0,32825830.0,53.6094922053175,3.3,80.8121951219512,77.3,84.5,2.0
FRO,2006,48335.0,25106.0,23229.0,56.3025481826413,,79.6926829268293,77.4,82.1,2.5039
FSM,2006,110729.0,55318.0,55411.0,69.3492391221228,31.6,64.859,61.95,68.009,3.514
GAB,2006,1508337.0,753833.0,754504.0,75.7292649680193,43.3,63.259,61.754,64.76,4.17
GBR,2006,60846820.0,29624501.0,31222319.0,51.4008482871775,5.0,79.2487804878049,77.2,81.4,1.82
GEO,2006,3880347.0,1780844.0,2099503.0,50.5376973981808,17.3,70.983,66.11,75.639,1.617
GHA,2006,23040702.0,11495055.0,11545647.0,76.842523684012,52.1,59.975,58.691,61.253,4.399
GIB,2006,29594.0,14780.0,14814.0,52.4128341144358,,81.103,78.749,83.273,1.802
GIN,2006,9441171.0,4621488.0,4819683.0,96.2596592365407,79.3,54.875,53.944,55.751,5.704
GMB,2006,1715275.0,849637.0,865638.0,93.5215062255457,59.4,59.667,58.126,61.233,5.736
GNB,2006,1415303.0,691044.0,724259.0,87.9594891252525,81.5,54.089,51.973,56.127,5.406
GNQ,2006,990343.0,509389.0,480954.0,74.6128551656044,87.3,56.354,54.979,57.698,5.498
GRC,2006,11020362.0,5427832.0,5592530.0,49.9652587360059,3.7,79.4390243902439,77.0,82.0,1.4
GRD,2006,110135.0,55937.0,54198.0,56.27305749475,13.0,73.93,71.271,76.785,2.195
GRL,2006,56775.0,30210.0,26565.0,43.2157001236032,,68.6165853658537,66.08,71.28,2.256
GTM,2006,13367459.0,6642626.0,6724833.0,82.9981312024304,32.8,68.79,65.646,72.028,3.845
GUM,2006,164839.0,84425.0,80414.0,54.2396511714949,,76.477,73.774,79.471,2.807
GUY,2006,758966.0,378445.0,380521.0,63.7115265563558,36.5,64.848,61.943,68.032,2.659
HKG,2006,6857100.0,3245071.0,3612029.0,35.9303171528991,,82.3848780487805,79.38,85.54,0.984
HND,2006,7656832.0,3860878.0,3795954.0,76.6968475635858,23.3,69.364,67.186,71.714,3.449
HRV,2006,4311159.0,2072489.0,2238670.0,49.9783963931369,5.5,75.8368292682927,72.51,79.33,1.47
HTI,2006,9216562.0,4579322.0,4637240.0,71.5666152023026,60.4,60.74,58.519,63.012,3.761
HUN,2006,10071370.0,4783639.0,5287731.0,44.9804921957987,6.1,73.0975609756098,69.0,77.4,1.34
IDN,2006,233951652.0,117351072.0,116600580.0,52.4846088421651,31.8,67.664,65.929,69.394,2.457
IMN,2006,80294.0,39653.0,40641.0,51.5667472062821,,77.971,76.196,79.653,1.905
IND,2006,1172878890.0,606815988.0,566062902.0,60.9024728456723,54.8,65.373,63.989,66.873,2.867
IRL,2006,4273591.0,2137735.0,2135856.0,45.4699838177237,4.1,79.2414634146342,76.9,81.7,1.91
IRN,2006,73392747.0,37608743.0,35784004.0,42.9687321027924,21.8,72.895,70.796,75.151,1.755
IRQ,2006,28616515.0,14234444.0,14382071.0,82.9311075666823,34.3,64.029,59.259,69.133,4.459
ISL,2006,303782.0,153871.0,149911.0,49.6035615439924,2.3,81.1585365853659,79.5,82.9,2.08
ISR,2006,7053700.0,3485640.0,3568060.0,60.6785872439375,4.3,80.5536585365854,78.7,82.5,2.88
ITA,2006,58399861.0,28322823.0,30077038.0,51.5615168509947,3.7,81.2829268292683,78.6,84.1,1.37
JAM,2006,2700968.0,1339955.0,1361013.0,55.4636538247908,17.9,71.395,68.941,73.952,2.089
JOR,2006,6427371.0,3336084.0,3091287.0,69.9743056631736,19.1,73.225,71.321,75.431,3.711
JPN,2006,127854000.0,62677599.0,65176401.0,53.0146521815892,2.7,82.3219512195122,79.0,85.81,1.32
KAZ,2006,16103716.0,7655343.0,8448373.0,47.3570026780758,24.2,65.722,59.959,71.705,2.38
KEN,2006,36904008.0,18379151.0,18524857.0,86.2372874684245,46.9,59.059,57.83,60.229,4.754
KGZ,2006,5218373.0,2525097.0,2693276.0,58.648586037128,32.6,67.6951219512195,63.5,72.1,2.7
KHM,2006,13639028.0,6616551.0,7022477.0,66.8051386489094,50.5,64.886,62.692,66.869,3.175
KIR,2006,100017.0,48791.0,51226.0,69.8427523434316,44.0,65.601,63.854,67.205,3.815
KNA,2006,46569.0,23047.0,23522.0,48.4066284257489,16.4,71.356,68.321,74.628,1.902
KOR,2006,48438292.0,24636227.0,23802065.0,39.1149684167156,4.1,78.6682926829268,75.4,82.1,1.132
KWT,2006,2364733.0,1385706.0,979027.0,35.4573621830067,9.8,76.8876829268293,74.915,78.959,2.589
LAO,2006,5963200.0,3003126.0,2960074.0,76.9407341117713,69.8,61.074,58.697,63.57,3.559
LBN,2006,4751136.0,2361785.0,2389351.0,51.3597781181586,12.7,75.677,72.976,78.277,2.244
LBR,2006,3490787.0,1731179.0,1759608.0,86.1791332304335,82.8,57.495,56.055,58.955,5.53
LBY,2006,5980211.0,3063046.0,2917165.0,53.5622357050929,16.8,71.632,69.792,73.846,2.699
LCA,2006,166639.0,82938.0,83701.0,52.1127531971994,16.0,72.794,69.779,75.92,1.765
LIE,2006,35037.0,17285.0,17752.0,40.9129298210336,,80.9487804878049,78.9,83.1,1.43
LKA,2006,20352411.0,10008147.0,10344264.0,48.1068618331041,10.7,72.825,68.823,77.173,2.292
LSO,2006,1945063.0,945473.0,999590.0,71.6552145311802,81.7,43.182,41.525,44.849,3.414
LTU,2006,3269909.0,1517864.0,1752045.0,48.7238952736323,7.0,71.0560975609756,65.3,77.1,1.33
LUX,2006,472637.0,233970.0,238667.0,48.0687717143743,2.7,79.2878048780488,76.8,81.9,1.65
LVA,2006,2218357.0,1017780.0,1200577.0,46.1655186591307,8.1,70.8658536585366,65.5,76.5,1.46
MAC,2006,498900.0,237754.0,261146.0,29.5548030580023,,81.7292682926829,78.9,84.7,0.954
MAF,2006,34658.0,16401.0,18257.0,50.1581387288246,,77.989,74.605,81.858,2.711
MAR,2006,30771178.0,15462516.0,15308662.0,55.0741290970672,34.9,69.157,67.469,70.924,2.611
MCO,2006,32057.0,15583.0,16474.0,58.8503468780971,3.6,84.194,80.852,87.546,2.101
MDA,2006,2880967.0,1332929.0,1548038.0,41.9919515615104,17.2,68.423,64.246,72.385,1.537
MDG,2006,19730909.0,9895545.0,9835364.0,91.290813209297,52.3,61.14,59.806,62.511,5.133
MDV,2006,313851.0,165942.0,147909.0,55.9074245178981,16.7,75.256,74.066,76.862,2.204
MEX,2006,107253666.0,52368084.0,54885582.0,59.6732082754969,18.5,73.746,71.442,76.025,2.456
MHL,2006,51992.0,26620.0,25372.0,69.7032999314554,33.0,64.207,62.273,66.55,4.197
MKD,2006,1994287.0,977956.0,1016331.0,46.2205163172983,11.5,73.8951219512195,71.7,76.2,1.46
MLI,2006,13990139.0,7058298.0,6931841.0,97.8338469561819,85.4,54.305,53.518,55.089,6.677
MLT,2006,405308.0,201266.0,204042.0,43.8568345732296,6.0,79.4390243902439,77.0,82.0,1.36
MMR,2006,47785135.0,23877104.0,23908031.0,53.5569485953781,62.9,62.026,59.148,65.076,2.471
MNE,2006,615025.0,294410.0,320615.0,49.7613655733314,8.5,73.8390243902439,71.4,76.4,1.73
MNG,2006,2567168.0,1268046.0,1299122.0,48.6916914180332,28.9,65.9021951219512,62.59,69.38,2.1
MNP,2006,60682.0,29941.0,30741.0,39.5919118492788,,77.688,76.104,79.561,2.613
MOZ,2006,20787087.0,10001797.0,10785290.0,92.4680735069968,75.7,52.748,51.413,53.908,5.452
MRT,2006,3013660.0,1487837.0,1525823.0,90.0447923176414,49.0,64.493,62.334,66.621,5.404
MUS,2006,1233996.0,621212.0,612784.0,42.8471378943506,13.5,72.4321951219512,69.12,75.91,1.77
MWI,2006,13198701.0,6395018.0,6803683.0,100.209831452238,61.9,53.652,51.833,55.434,5.802
MYS,2006,26417909.0,13669747.0,12748162.0,54.1658567260995,6.5,74.697,72.292,77.394,2.308
NAM,2006,1991888.0,962836.0,1029052.0,72.1750510200995,36.8,53.183,51.031,55.226,3.601
NCL,2006,247547.0,124053.0,123494.0,51.8997594619803,,75.016,72.091,78.165,2.241
NER,2006,14268581.0,7223671.0,7044910.0,104.162685909184,80.7,54.223,53.752,54.643,7.744
NGA,2006,149077334.0,74932868.0,74144466.0,89.0370331032741,81.2,49.876,49.326,50.419,6.053
NIC,2006,5418855.0,2659104.0,2759751.0,67.9597654389063,22.5,70.958,67.92,73.957,2.733
NLD,2006,16346101.0,8068414.0,8277687.0,48.2136628287853,4.3,79.6975609756098,77.6,81.9,1.72
NOR,2006,4660677.0,2313885.0,2346792.0,51.7958323440353,3.2,80.3439024390244,78.1,82.7,1.9
NPL,2006,26565425.0,13193796.0,13371629.0,75.0965421342507,46.9,65.891,63.962,67.877,2.967
NRU,2006,10034.0,5151.0,4883.0,60.1851851851852,30.1,59.409,57.037,62.905,3.4
NZL,2006,4184600.0,2048212.0,2136388.0,50.3686450148658,5.4,80.0487804878049,78.0,82.2,2.01
OMN,2006,2514795.0,1455013.0,1059782.0,50.3918280645057,10.1,75.354,73.397,78.247,2.879
PAK,2006,179682690.0,92469941.0,87212749.0,80.100024981889,79.0,63.624,62.038,65.459,4.589
PAN,2006,3375024.0,1694133.0,1680891.0,56.228327813305,16.6,75.429,72.253,78.73,2.62
PER,2006,28324491.0,14193488.0,14131003.0,59.4213281709725,20.3,72.337,70.225,74.611,2.619
PHL,2006,89508986.0,44917896.0,44591090.0,67.0134961718752,24.5,68.172,64.721,71.541,3.466
PLW,2006,19593.0,10496.0,9097.0,40.5422853453841,18.0,66.633,63.349,70.826,1.996
PNG,2006,6747720.0,3510223.0,3237497.0,69.9319740225988,50.4,62.018,60.297,64.189,4.148
POL,2006,38141267.0,18436319.0,19704948.0,41.6701569210444,6.3,75.1439024390244,70.9,79.6,1.27
PRI,2006,3805214.0,1827528.0,1977686.0,55.0610001340662,,77.561,73.953,81.106,1.7123
PRK,2006,24524507.0,11979567.0,12544940.0,47.1412888899528,25.9,69.061,65.182,72.741,1.936
PRT,2006,10522288.0,5060668.0,5461620.0,49.8485818819196,3.4,78.419512195122,75.2,81.8,1.37
PRY,2006,5505148.0,2778190.0,2726958.0,65.6362593147206,25.2,71.584,69.256,74.033,2.889
PSE,2006,3406334.0,1703866.0,1702468.0,88.7273345792031,21.8,71.831,69.665,74.083,4.739
PYF,2006,263223.0,133715.0,129508.0,49.9547098869171,,80.1,77.6,82.813,2.217
QAT,2006,972831.0,695565.0,277266.0,27.0842232733857,8.4,77.323,76.65,78.41,2.509
ROU,2006,21193760.0,10194227.0,10999533.0,44.6924990146748,14.2,72.1634146341463,68.7,75.8,1.42
RUS,2006,143049637.0,66253963.0,76795674.0,40.542928781967,10.2,66.7275609756098,60.43,73.34,1.305
RWA,2006,9299246.0,4456172.0,4843074.0,83.7018005421421,57.9,58.342,56.512,59.976,5.335
SAU,2006,21459144.0,12704109.0,8755035.0,51.9448835829891,13.7,74.762,73.329,76.819,3.176
SDN,2006,31992435.0,15925873.0,16066562.0,92.1484245869754,59.9,60.4,57.706,63.4,5.332
SEN,2006,11500094.0,5688512.0,5811582.0,86.1729960381091,50.1,61.801,60.116,63.465,5.064
SGP,2006,4401365.0,2240404.0,2160961.0,31.1695382893287,2.3,80.1414634146341,77.8,82.6,1.28
SLB,2006,491594.0,252336.0,239258.0,81.0959459210551,22.2,67.968,66.063,70.244,4.39
SLE,2006,5624466.0,2785651.0,2838815.0,88.9771015244595,106.0,49.547,48.587,50.488,5.737
SLV,2006,6002319.0,2865177.0,3137142.0,69.2440953096605,19.0,69.612,64.754,74.328,2.395
SMR,2006,30184.0,14528.0,15656.0,46.4034534607363,3.2,82.258,80.152,84.189,1.242
SOM,2006,10975502.0,5492051.0,5483451.0,104.449702457792,103.8,50.915,49.313,52.555,7.49
SRB,2006,7411569.0,3517123.0,3894446.0,48.0190814295974,7.4,73.3853658536585,70.8,76.1,1.43
SSD,2006,7976526.0,3921750.0,4054776.0,89.9068408380396,92.6,54.653,53.911,55.327,5.853
STP,2006,165638.0,82418.0,83220.0,85.0589352550137,32.2,63.041,60.887,65.281,4.933
SUR,2006,524997.0,266371.0,258626.0,57.4221057460787,23.1,67.643,64.736,70.9,2.727
SVK,2006,5373054.0,2611844.0,2761210.0,39.4503846591065,6.6,74.2048780487805,70.4,78.2,1.25
SVN,2006,2006868.0,984304.0,1022564.0,42.2209182675545,3.3,78.0865853658537,74.55,81.8,1.31
SWE,2006,9080505.0,4505132.0,4575373.0,52.5660416287233,2.8,80.7487804878049,78.7,82.9,1.85
SWZ,2006,1084436.0,517686.0,566750.0,76.8701325178389,65.6,44.563,43.009,46.08,3.632
SXM,2006,32428.0,15597.0,16831.0,38.0443574134775,,74.779,72.106,77.551,1.758
SYC,2006,84600.0,43826.0,40774.0,46.6153686180722,12.2,72.2170731707317,68.9,75.7,2.11
SYR,2006,19637022.0,9902859.0,9734163.0,70.868267735144,17.9,73.04,71.14,75.097,3.562
TCA,2006,25123.0,12824.0,12299.0,42.2351808865991,6.1,76.197,74.072,78.558,2.078
TCD,2006,10706424.0,5337502.0,5368922.0,104.392684154219,91.0,48.747,47.56,49.942,7.118
TGO,2006,6010668.0,3004876.0,3005792.0,80.204312790326,59.3,56.142,55.661,56.603,5.076
THA,2006,66567687.0,32906760.0,33660927.0,41.773454802002,14.2,73.341,69.87,76.967,1.631
TJK,2006,7057566.0,3402001.0,3655565.0,71.2602403323497,38.3,66.997,64.443,69.582,3.341
TKM,2006,5147105.0,2530653.0,2616452.0,58.0961095389874,40.7,66.574,62.731,70.417,2.724
TLS,2006,976597.0,501195.0,475402.0,82.5124980143342,62.2,61.881,60.341,63.542,5.474
TON,2006,106253.0,53580.0,52673.0,78.6905923110558,11.7,70.71,67.259,74.614,4.141
TTO,2006,1297944.0,642502.0,655442.0,37.0547376735169,23.9,70.437,67.324,73.556,1.624
TUN,2006,10346410.0,5192452.0,5153958.0,46.3887240167153,18.2,73.888,71.55,76.379,1.952
TUR,2006,70045349.0,35125774.0,34919575.0,52.2002887151974,19.5,73.804,70.637,77.158,2.193
TUV,2006,10056.0,5030.0,5026.0,67.2654690618762,31.2,64.247,61.524,66.939,3.525
TZA,2006,40294902.0,19945805.0,20349097.0,91.0767350765245,59.0,58.512,56.931,60.076,5.511
UGA,2006,28794003.0,14178926.0,14615077.0,109.306445131681,62.7,56.118,54.114,58.042,6.429
UKR,2006,47278694.0,21985022.0,25293672.0,42.5377338231405,13.5,67.49,61.748,73.521,1.297
URY,2006,3289506.0,1594294.0,1695212.0,58.9850686251671,11.6,75.888,71.91,79.908,2.07
USA,2006,298379912.0,148636985.0,149742927.0,47.8032811357291,6.7,77.6878048780488,75.2,80.3,2.108
UZB,2006,26699043.0,13419042.0,13280001.0,57.1652563080568,38.8,67.905,65.003,70.879,2.461
VCT,2006,112014.0,57576.0,54438.0,55.2507934747959,20.1,70.434,67.967,73.251,2.033
VEN,2006,27224686.0,13601914.0,13622772.0,57.7736601935159,14.8,72.972,69.006,77.184,2.595
VGB,2006,24493.0,12181.0,12312.0,38.1755613223513,13.9,75.745,73.266,78.568,1.234
VIR,2006,108369.0,51825.0,56544.0,50.9226376993246,,78.3243902439024,75.3,81.5,2.03
VNM,2006,82167897.0,40060783.0,42107114.0,49.5460786338393,17.7,73.293,68.477,78.049,1.873
VUT,2006,215923.0,111526.0,104397.0,74.079508533744,19.5,69.126,67.46,71.715,4.1
WSM,2006,187709.0,96451.0,91258.0,79.1245598465546,15.1,71.62,68.983,74.539,4.322
YEM,2006,23543083.0,11903113.0,11639970.0,94.7572731364546,55.8,65.8,63.911,67.679,5.412
ZAF,2006,49998277.0,23931649.0,26066628.0,55.685311279064,46.0,54.22,52.233,55.926,2.548
ZMB,2006,12129553.0,5927677.0,6201876.0,95.925978930964,57.5,52.693,51.932,53.346,5.679
ZWE,2006,12636445.0,5988021.0,6648424.0,82.5129279048771,69.5,47.056,46.856,47.351,3.635
ABW,2007,100150.0,47875.0,52275.0,42.9917617327489,,73.642,70.93,76.252,1.881
AFG,2007,25909852.0,13056363.0,12853489.0,107.737250564546,86.7,58.956,57.122,60.804,6.508
AGO,2007,20778561.0,10228480.0,10550081.0,91.7757132003252,83.8,54.2,52.345,56.041,6.372
ALB,2007,2970017.0,1462729.0,1507288.0,51.4388391998976,11.9,77.691,74.922,80.584,1.633
AND,2007,81877.0,42851.0,39026.0,36.3435022980084,4.9,83.632,81.676,85.976,1.189
ARE,2007,5624635.0,3852376.0,1772259.0,22.9934856247938,7.5,81.438,80.708,82.837,1.792
ARG,2007,40016763.0,19750275.0,20266488.0,57.5050434620378,13.6,74.783,71.574,77.925,2.37
ARM,2007,3107400.0,1439098.0,1668302.0,45.1305540220802,19.1,72.8731707317073,69.8,76.1,1.4
ASM,2007,56113.0,28590.0,27523.0,66.6211360869436,,72.365,70.072,74.947,3.509
ATG,2007,81704.0,38603.0,43101.0,47.099596716117,10.2,75.72,72.432,78.817,1.86
AUS,2007,20827622.0,10353814.0,10473808.0,48.2183232721235,4.5,81.2926829268293,79.0,83.7,1.959
AUT,2007,8295487.0,4036049.0,4259438.0,48.2157973934847,3.9,80.1804878048781,77.4,83.1,1.38
AZE,2007,8581300.0,4102912.0,4478388.0,43.3860991042067,36.1,68.659,65.378,71.789,1.97
BDI,2007,8161874.0,4032117.0,4129757.0,91.4102334997001,65.6,54.832,53.296,56.308,6.588
BEL,2007,10625700.0,5202598.0,5423102.0,51.562632608567,3.9,79.7829268292683,77.1,82.6,1.82
BEN,2007,8953969.0,4447216.0,4506753.0,90.2147219975119,67.9,58.249,57.075,59.365,5.627
BFA,2007,14816307.0,7351309.0,7464998.0,92.6493876136664,73.9,54.377,52.85,55.808,6.11
BGD,2007,147989278.0,74183979.0,73805299.0,63.9122837398699,41.9,66.458,65.305,67.743,2.666
BGR,2007,7545338.0,3669333.0,3876005.0,44.7751193693499,9.9,72.6634146341463,69.2,76.3,1.49
BHR,2007,1039295.0,640782.0,398513.0,31.7395972371692,8.1,76.952,75.87,78.326,2.282
BHS,2007,353334.0,172780.0,180554.0,49.8494435773902,14.2,73.463,70.129,76.939,2.035
BIH,2007,4013424.0,1916526.0,2096898.0,43.4597776090615,6.2,76.162,72.185,79.683,1.19
BLR,2007,9560953.0,4449406.0,5111547.0,42.2146504270551,5.6,70.2073170731707,64.5,76.2,1.429
BLZ,2007,296100.0,148554.0,147546.0,69.7071820354545,16.5,70.652,68.341,73.359,2.885
BMU,2007,63010.0,31269.0,31741.0,44.4520861989913,,79.006,74.685,83.526,1.934
BOL,2007,9685960.0,4893397.0,4792563.0,69.3299621042665,41.0,64.939,62.749,67.303,3.447
BRA,2007,188552320.0,93412519.0,95139801.0,47.5826124507755,18.6,72.73,69.368,76.191,1.854
BRB,2007,271288.0,129821.0,141467.0,46.7341684515696,13.2,75.263,72.838,77.513,1.755
BRN,2007,370873.0,198323.0,172550.0,40.4768758759138,7.9,74.793,72.841,77.06,1.933
BTN,2007,678641.0,365211.0,313430.0,57.3237111872517,38.4,67.152,65.724,68.886,2.589
BWA,2007,1911201.0,942101.0,969100.0,61.7737877982468,47.1,56.735,55.023,58.395,3.127
CAF,2007,4462770.0,2240179.0,2222591.0,90.1127742517039,85.6,49.327,48.529,50.184,5.867
CAN,2007,32888886.0,16296084.0,16592802.0,43.9728341323754,5.1,80.5436585365854,78.29,82.91,1.67
CHE,2007,7551117.0,3704392.0,3846725.0,46.7847522727374,4.1,81.7414634146342,79.4,84.2,1.46
CHL,2007,16671581.0,8289657.0,8381924.0,47.848284266754,7.6,78.652,75.996,81.252,1.826
CHN,2007,1317885000.0,674017492.0,643867508.0,37.7081137948543,16.1,74.789,72.326,77.436,1.666
CIV,2007,21030558.0,10550398.0,10480160.0,94.4338025908473,75.6,53.452,52.353,54.65,5.403
CMR,2007,18049896.0,8984300.0,9065596.0,88.7066421775262,69.7,55.71,54.42,56.99,5.343
COD,2007,62477752.0,30934868.0,31542884.0,96.2053869486565,73.3,54.954,53.419,56.485,6.559
COG,2007,3980430.0,1987462.0,1992968.0,77.2061445587355,48.4,60.05,59.15,60.926,4.649
COL,2007,43235374.0,21416887.0,21818487.0,52.7988866682066,17.8,73.751,70.297,77.284,2.195
COM,2007,616927.0,306493.0,310434.0,91.6285383255834,51.2,61.475,59.891,63.164,4.859
CPV,2007,496190.0,248191.0,247999.0,66.9240214630536,24.3,71.487,67.546,75.206,2.409
CRI,2007,4380248.0,2171084.0,2209164.0,49.692600751428,9.5,79.098,76.353,81.804,1.954
CUB,2007,11287272.0,5627645.0,5659627.0,43.3747522726389,5.2,77.55,75.53,79.658,1.436
CUW,2007,144056.0,66107.0,77949.0,49.474448767834,,74.137,70.821,77.21,2.0
CYM,2007,49687.0,24450.0,25237.0,31.601112435439,,75.152,72.564,77.888,1.681
CYP,2007,1072714.0,543672.0,529042.0,41.4812391931976,3.3,79.798,77.233,82.52,1.449
CZE,2007,10298828.0,5040781.0,5258047.0,40.3686281575802,3.2,76.7243902439025,73.7,79.9,1.45
DEU,2007,82266372.0,40127064.0,42139308.0,51.4612503536768,3.7,79.5341463414634,76.9,82.3,1.37
DJI,2007,874528.0,434897.0,439631.0,69.9511831099779,69.9,59.362,57.046,61.767,3.756
DMA,2007,68847.0,34361.0,34486.0,56.3083210353048,20.3,71.901,69.323,74.717,2.022
DNK,2007,5461438.0,2704663.0,2756775.0,51.4818852036146,3.8,78.1951219512195,76.0,80.5,1.84
DOM,2007,9455658.0,4725305.0,4730353.0,58.8311712744378,30.9,71.097,68.351,73.925,2.51
DZA,2007,34189416.0,17545719.0,16643697.0,48.8888214375346,26.9,73.346,72.192,74.556,2.704
ECU,2007,14328773.0,7159809.0,7168964.0,61.3572216524124,18.1,74.226,71.109,77.415,2.704
EGY,2007,84276225.0,42696483.0,41579742.0,61.265715476536,28.8,68.627,66.224,71.1,3.237
ERI,2007,2743222.0,1346093.0,1397129.0,87.949074924155,40.9,61.998,60.242,63.703,4.812
ESP,2007,45226803.0,22389510.0,22837293.0,44.9846416971974,3.6,80.8731707317073,77.8,84.1,1.38
EST,2007,1340680.0,623129.0,717551.0,47.5473865973765,4.7,72.8146341463415,67.4,78.5,1.69
ETH,2007,83103217.0,41668087.0,41435130.0,98.4515480078218,67.7,56.566,54.82,58.375,5.887
FIN,2007,5288720.0,2590345.0,2698375.0,50.2936977326023,2.8,79.2634146341464,75.8,82.9,1.83
FJI,2007,897832.0,454597.0,443235.0,55.5506275164762,17.5,66.161,64.163,68.364,2.872
FRA,2007,64016890.0,30993290.0,33023600.0,53.6180524618417,3.2,81.1121951219512,77.6,84.8,1.98
FRO,2007,48378.0,25122.0,23256.0,56.2647372331148,,79.9414634146342,77.6,82.4,2.5669
FSM,2007,109880.0,54846.0,55034.0,67.7506030350218,31.5,64.844,61.946,67.978,3.439
GAB,2007,1556237.0,779523.0,776714.0,74.3809913327021,41.8,63.619,61.993,65.26,4.142
GBR,2007,61322463.0,29881244.0,31441219.0,51.156186206586,4.9,79.4487804878049,77.4,81.6,1.86
GEO,2007,3860158.0,1774947.0,2085211.0,49.7798016624101,15.6,70.985,66.203,75.565,1.697
GHA,2007,23642279.0,11798710.0,11843569.0,75.9729700620989,50.7,60.282,58.967,61.593,4.288
GIB,2007,30006.0,14992.0,15014.0,51.5454545454545,,81.269,78.751,83.634,1.852
GIN,2007,9662281.0,4729733.0,4932548.0,95.5157736478249,77.7,55.233,54.234,56.173,5.664
GMB,2007,1765774.0,874923.0,890851.0,92.4071184490394,57.3,60.001,58.597,61.416,5.685
GNB,2007,1450986.0,709057.0,741929.0,87.315007022762,78.0,54.87,52.828,56.826,5.365
